road_id,osm_id,highway_class,name,maxspeed,maxspeed_effective,oneway,oneway_effective,sidewalk,lit,geometry_wkt,lon,lat
road_00502,137301702,service,,0,,B,B,,,"LINESTRING (193265.452654 676735.646852, 193345.076742 676739.777526, 193372.768808 676741.225526)",34.92756129950974,32.18385620063319
road_00503,137301704,residential,חטיבת אלכסנדרוני,0,,B,B,,,"LINESTRING (193976.334546 676578.143462, 193908.232872 676596.068613, 193804.546748 676627.934612, 193739.4851 676646.928876)",34.93353669950943,32.18257320063368
road_00504,137301705,residential,מור,40,40,B,B,,,"LINESTRING (194072.591614 676629.766662, 194118.82848 676613.85999, 194196.000195 676587.319495, 194222.477984 676578.204778, 194274.230734 676565.45663, 194278.967836 676574.205387, 194284.490843 676584.227461, 194298.74535 676608.910061)",34.93658829950932,32.18250080063387
road_00505,137301706,service,,0,,B,B,,,"LINESTRING (193345.873179 676704.788836, 193345.45831 676723.142641, 193345.076742 676739.777526, 193344.599585 676755.913639)",34.92756579950972,32.183706200633196
road_00506,137301707,residential,בקעת סיירים,0,,B,B,,,"LINESTRING (193569.979968 676141.478948, 193571.518739 676212.313196, 193572.545133 676248.661166)",34.92997669950932,32.17910490063383
road_00507,137301708,tertiary,,0,,B,B,,,"LINESTRING (193659.318501 676233.003957, 193662.700976 676231.709005, 193666.302788 676231.367173, 193669.878788 676232.001263, 193673.769534 676234.020711, 193676.804955 676237.184526, 193678.663833 676241.27174, 193679.042995 676245.739747, 193677.922258 676250.067405, 193676.090701 676253.0218, 193673.569188 676255.390218, 193670.508249 676257.028116, 193666.841668 676257.858039, 193663.078099 676257.63473, 193659.538254 676256.379553, 193656.467505 676254.158419, 193654.139833 676251.159148, 193652.801486 676247.791417, 193652.424484 676244.177278, 193653.047255 676240.593864, 193654.623351 676237.318526, 193655.948842 676235.629589, 193657.520161 676234.18399, 193659.318501 676233.003957)",34.93098119950929,32.17927890063387
road_00508,137301710,tertiary,,0,,B,B,,,"LINESTRING (194115.327154 676035.04294, 194118.18344 676038.26278, 194119.86265 676042.21745, 194120.203428 676046.497049, 194119.148111 676050.669242, 194117.316612 676053.712269, 194114.748013 676056.169407, 194111.611631 676057.862805, 194108.699218 676058.60197, 194105.70029 676058.687085, 194101.557416 676057.666135, 194097.939558 676055.390789, 194095.224572 676052.104066, 194093.791674 676048.592355, 194093.414434 676044.822953, 194094.112463 676041.09522, 194096.111919 676037.330968, 194099.20742 676034.373493, 194103.088541 676032.545159, 194107.369071 676032.03545, 194111.59642 676032.889853, 194115.327154 676035.04294)",34.93564479950902,32.17773170063432
road_00509,137301711,residential,קדומים,0,,F,F,,,"LINESTRING (194056.582516 676484.548531, 194042.241399 676485.837526)",34.935112699509304,32.18157090063388
road_00510,137301712,tertiary,המוביל,0,,F,F,,,"LINESTRING (193659.318501 676233.003957, 193663.410621 676225.197808, 193666.988341 676215.374723)",34.93095069950927,32.17922320063388
road_00511,137301714,residential,,0,,B,B,,,"LINESTRING (194056.582516 676484.548531, 194055.289572 676480.415475, 194055.127825 676476.07998, 194056.276073 676471.38635, 194058.736567 676467.232809, 194062.302661 676463.952553, 194066.494273 676461.901641, 194071.094491 676461.080615, 194075.424322 676461.502265, 194079.492808 676463.011317, 194083.026259 676465.530832, 194085.788405 676468.861791)",34.9352183995093,32.18136690063391
road_00512,137301715,service,,0,,F,F,,,"LINESTRING (193267.260854 676752.952533, 193344.599585 676755.913639)",34.92755579950974,32.184001700633175
road_00513,137301718,service,,0,,B,B,,,"LINESTRING (193603.803575 676505.57508, 193619.724355 676506.166616, 193635.984671 676506.768403, 193657.066964 676508.47797)",34.93065229950949,32.1817617006336
road_00514,137301719,residential,הגפן,0,,B,B,,,"LINESTRING (194496.767768 676518.952906, 194542.457293 676425.613275, 194559.695502 676390.40695)",34.94026619950911,32.18105030063425
road_00515,137301720,service,,0,,B,B,,,"LINESTRING (193373.480635 676724.64524, 193345.45831 676723.142641, 193263.532484 676718.807209, 193265.452654 676735.646852)",34.92756579950972,32.183706200633196
road_00516,137301721,residential,בקעת רימון,0,,B,B,,,"LINESTRING (193444.073144 676362.055771, 193444.728942 676382.425063, 193443.354084 676386.908649, 193432.868115 676405.787281, 193433.148788 676412.26269, 193436.929183 676499.980154)",34.92850409950949,32.180904800633556
road_00517,137302275,residential,הר רותם,0,,B,B,,,"LINESTRING (192823.087466 676195.908236, 192746.270064 676213.553551)",34.922041399509574,32.17893950063338
road_00518,137302276,living_street,הר חריף,0,,B,B,,,"LINESTRING (192740.499918 676533.006206, 192722.555132 676455.051541)",34.92115629950981,32.181977400633
road_00519,137302277,residential,הר בוקר,0,,B,B,,,"LINESTRING (192762.286631 676049.578811, 192782.791232 676125.308923)",34.921400799509485,32.177618500633464
road_00520,137302278,tertiary,נורדאו,0,,F,F,,,"LINESTRING (192481.54566 675201.427268, 192466.040077 675148.495124, 192465.773444 675147.542157, 192444.377462 675071.626605, 192428.632619 675010.455849, 192426.503895 675004.484411, 192424.502542 675000.298003, 192421.188073 674995.349934, 192417.188152 674991.568063, 192413.900694 674989.680558, 192411.710089 674988.810343, 192409.737842 674988.47183, 192405.869485 674988.049656)",34.918057599508955,32.168792000634184
road_00521,137302279,living_street,הר כרכום,0,,B,B,,,"LINESTRING (193045.535717 676451.577579, 192990.409168 676464.928531, 192971.415459 676389.094236)",34.923808099509685,32.181369400633216
road_00522,137302281,residential,הר אדום,0,,B,B,,,"LINESTRING (192819.426976 676037.352464, 192839.912435 676109.534173)",34.922006999509456,32.177509600633506
road_00523,137302282,service,,0,,B,B,,,"LINESTRING (193743.698415 676121.276251, 193737.248009 676136.373983, 193736.048115 676176.464681)",34.931735999509215,32.17842390063402
road_00524,137302285,residential,עמק עירון,0,,F,F,,,"LINESTRING (194019.542419 676038.553898, 194009.823836 676040.574327, 194000.882788 676044.256203, 193990.772611 676048.074091, 193937.14082 676068.357982, 193921.443296 676074.296949, 193915.225106 676080.600203, 193912.381386 676086.140897, 193911.595283 676092.319589, 193916.006093 676106.114607, 193916.462361 676107.532883, 193928.95206 676142.377158, 193950.122649 676201.451824)",34.93385729950907,32.177815100634184
road_00525,137302286,living_street,הר צין,0,,B,B,,,"LINESTRING (192877.405354 676496.25168, 192875.480915 676474.444129, 192877.243065 676466.699204, 192868.534967 676436.614654, 192862.692646 676434.866771, 192858.892963 676420.848805)",34.922608099509716,32.181382700633144
road_00526,137302287,living_street,הר צין,0,,B,B,,,"LINESTRING (192826.407122 676512.109979, 192740.499918 676533.006206, 192669.314553 676550.32681)",34.92115629950981,32.181977400633
road_00527,137302288,tertiary,,0,,B,B,,,"LINESTRING (192489.555824 675220.058109, 192486.425051 675220.31039, 192483.36723 675219.619891, 192480.656035 675218.041332, 192478.546541 675215.729284, 192477.227949 675212.89394)",34.91846679950904,32.17012750063406
road_00528,137302289,residential,הר כנען,0,,B,B,,,"LINESTRING (192802.328715 675746.725669, 192830.051202 675844.981357, 192864.245853 675958.689688, 192897.165733 676093.715043)",34.92248439950938,32.17680130063361
road_00529,137302290,tertiary,רופין,0,,F,F,,,"LINESTRING (192244.445229 675276.468979, 192337.556081 675251.036107, 192376.529143 675240.397274, 192477.227949 675212.89394)",34.91733349950909,32.17031230063399
road_00530,137302292,residential,הר מירון,0,,B,B,,,"LINESTRING (192726.047158 676140.972111, 192782.791232 676125.308923, 192803.788742 676119.509516)",34.921616099509535,32.178301900633414
road_00531,137302293,residential,הר שוקף,0,,B,B,,,"LINESTRING (192876.515157 676415.635031, 192859.789227 676349.010182, 192858.950352 676345.596887)",34.92242629950964,32.18032100063324
road_00532,137302338,service,,0,,B,B,,,"LINESTRING (192942.468371 675795.761247, 192894.724184 675809.470427)",34.92331829950927,32.175333900633824
road_00533,137302339,residential,הר כמון,0,,B,B,,,"LINESTRING (192908.386035 675616.681229, 192855.741028 675632.088968)",34.922961899509154,32.17371820063398
road_00534,137302341,residential,הר כנען,0,,B,B,,,"LINESTRING (192864.245853 675958.689688, 192929.015449 675938.725853)",34.92248439950938,32.17680130063361
road_00535,137302342,cycleway,,0,,B,B,,,"LINESTRING (192950.281862 675793.755861, 192942.468371 675795.761247)",34.92340119950925,32.17531600063382
road_00536,137302343,residential,הר רביד,0,,B,B,,,"LINESTRING (192884.016965 675556.352918, 192830.113953 675570.499904)",34.922133299509156,32.17329990063396
road_00537,137302347,service,,0,,B,B,,,"LINESTRING (192980.0918 675976.950224, 192943.103212 675988.224764)",34.923319699509385,32.177069500633635
road_00538,137377814,service,,0,,B,B,,,"LINESTRING (192369.899381 676841.472235, 192365.514158 676809.67989, 192361.755871 676783.120013)",34.91717229951013,32.18446340063248
road_00539,137377815,service,,0,,B,B,,,"LINESTRING (192369.899381 676841.472235, 192370.411303 676853.070255, 192370.284337 676862.030732, 192366.510657 676879.140477, 192324.393174 676889.421895, 192314.6041 676878.769102, 192313.50338 676855.085343, 192321.857587 676836.987469, 192334.668285 676834.957145, 192369.899381 676841.472235)",34.91684449951016,32.18469060063247
road_00540,137377816,residential,ריינס,0,,B,B,,,"LINESTRING (191781.368189 676544.659035, 191809.205914 676658.104121)",34.91127769951022,32.18308300063229
road_00541,137377818,service,,0,,B,B,,,"LINESTRING (192370.284337 676862.030732, 192313.50338 676855.085343)",34.91722139951017,32.18493560063244
road_00542,137377819,service,,0,,F,F,,,"LINESTRING (192365.514158 676809.67989, 192362.596707 676804.874933, 192359.427977 676801.323737, 192353.024366 676797.703558, 192344.670084 676794.631971, 192335.479948 676792.86007, 192324.926889 676792.777392)",34.91695169951013,32.18432720063248
road_00543,137377820,footway,,0,,B,B,,,"LINESTRING (192415.062788 676335.636454, 192415.938237 676338.561688, 192385.80988 676347.036597, 192385.036803 676343.600985, 192374.274031 676346.390933)",34.91740059950983,32.180291900632966
road_00544,137666805,cycleway,,0,,B,B,,,"LINESTRING (190303.315572 676146.13478, 190315.808276 676161.280137)",34.895457399510434,32.178565100631786
road_00545,137666806,footway,,0,,B,B,,,"LINESTRING (191019.475996 676021.93204, 191069.203687 676010.492843, 191071.365148 676017.83899, 191113.755667 676006.52034, 191126.535025 676003.102427, 191162.861058 676018.758952, 191169.087074 676022.622844, 191193.544537 676023.35313, 191200.367082 676021.293704)",34.90392269951005,32.177189900632456
road_00546,137666807,primary_link,,0,,F,F,,,"LINESTRING (190303.315572 676146.13478, 190292.702962 676158.396762, 190291.200485 676163.945725, 190290.202924 676167.974005, 190290.892073 676178.05219)",34.89521249951043,32.17853850063178
road_00547,137666809,footway,,0,,B,B,,,"LINESTRING (191158.196712 675908.633244, 191162.502594 675930.777615, 191141.737745 675965.700219, 191139.957987 675970.07436, 191126.535025 676003.102427)",34.90422059951002,32.17682250063252
road_00548,137666811,residential,אלישבע,0,,B,B,,,"LINESTRING (190444.817497 676200.776491, 190421.833647 676197.448904, 190363.972369 676183.930436, 190315.808276 676161.280137)",34.89596739951044,32.1787706006318
road_00549,137667566,footway,חניתה,0,,B,B,,,"LINESTRING (191226.533238 676317.55974, 191231.51803 676316.037731, 191238.868803 676317.469984, 191247.346943 676313.942198, 191344.599498 676286.536836)",34.90533009951021,32.17996550063225
road_00550,137667567,cycleway,,0,,B,B,,,"LINESTRING (190614.982802 675403.792673, 190697.543075 675374.815026, 190752.325517 675352.093293, 190787.725185 675345.960688, 190804.928942 675345.912115, 190814.658534 675347.769833, 190822.337885 675351.729216, 190827.631246 675355.795138, 190831.790602 675362.436971, 190837.520799 675380.939899)",34.90011009950975,32.17127930063284
road_00551,140096343,tertiary,הכרמל,0,,B,B,,,"LINESTRING (191635.861164 676091.072959, 191675.452799 676080.451866, 191752.157751 676059.893357, 191777.990019 676052.969698, 191863.714533 676029.98107)",34.91069009950985,32.17768710063281
road_00552,140096344,tertiary,כיכר המשקפיים,0,,B,B,,,"LINESTRING (191631.582531 676095.66456, 191628.284658 676096.78253, 191624.80434 676096.71445, 191622.765471 676096.087953, 191619.855405 676094.17749, 191617.772909 676091.399795, 191617.022308 676089.383606, 191616.758175 676085.924476, 191617.776653 676082.450739, 191619.843912 676079.672749, 191622.734088 676077.768556, 191626.117699 676076.960848, 191630.797885 676077.7908, 191633.689152 676079.723496, 191635.743413 676082.52345, 191636.40837 676084.262644, 191636.738484 676087.710503, 191635.861164 676091.072959, 191633.888428 676093.928311, 191631.582531 676095.66456)",34.9093531995099,32.17783790063271
road_00553,140096345,tertiary,כיכר המשקפיים,0,,B,B,,,"LINESTRING (191611.616057 676119.53909, 191607.809612 676120.913516, 191603.791269 676120.68058, 191601.544187 676119.788516, 191598.613831 676117.356919, 191596.879221 676114.190148, 191596.430203 676112.095507, 191596.647448 676108.779217, 191597.949979 676105.715001, 191600.009074 676103.40278, 191602.607848 676101.854237, 191606.001124 676101.13521, 191609.699697 676101.690614, 191612.448277 676103.180124, 191614.65216 676105.513915, 191615.524118 676107.07511, 191616.344386 676110.421821, 191615.920409 676114.01591, 191614.099951 676117.369866, 191611.616057 676119.53909)",34.90913919950994,32.17805540063268
road_00554,140096348,tertiary,,0,,F,F,,,"LINESTRING (191628.284658 676096.78253, 191616.344386 676110.421821)",34.90924859950994,32.17813940063268
road_00555,140096349,tertiary,,0,,F,F,,,"LINESTRING (191606.001124 676101.13521, 191617.022308 676089.383606)",34.90913919950994,32.17805540063268
road_00556,140096350,residential,ירושלים,0,,B,B,,,"LINESTRING (191462.435404 676469.173136, 191445.833744 676413.328966, 191434.794112 676377.219475, 191434.289527 676375.50203, 191426.529838 676348.920274, 191379.016204 676164.803233)",34.90722899951016,32.18028540063232
road_00557,140096715,pedestrian,כיכר העיר,0,,B,B,,,"LINESTRING (191078.516087 676042.159962, 191110.347654 676055.988047, 191124.133891 676051.77998, 191147.701529 676044.594893, 191162.861058 676018.758952, 191154.590453 675978.417038, 191153.901999 675975.047817, 191141.737745 675965.700219, 191123.439564 675958.47672, 191082.923834 675969.135818, 191079.696674 675975.299391, 191075.690567 675982.840214, 191066.280431 676000.542847, 191069.203687 676010.492843, 191071.365148 676017.83899, 191078.516087 676042.159962)",34.904031399510075,32.17759830063241
road_00558,140688215,residential,הרב שמחה אסף,0,,B,B,,,"LINESTRING (192427.254974 676490.620907, 192568.01158 676451.767162)",34.91783599950991,32.18158770063283
road_00559,140688216,tertiary,"אז""ר",0,,B,B,,,"LINESTRING (191762.96551 676719.731393, 191776.506847 676715.868638, 191849.603894 676695.032325, 191891.738898 676684.127894, 191921.875933 676679.366386, 191929.747206 676678.125207)",34.91170499951025,32.18341700063229
road_00560,140688221,tertiary,,0,,B,B,,,"LINESTRING (191753.077263 676728.297137, 191751.140267 676726.938444, 191749.758192 676725.034861, 191749.101666 676722.907511, 191749.133301 676720.678479, 191749.853704 676718.569547, 191751.197435 676716.791593, 191753.032921 676715.511313, 191755.171912 676714.862294, 191757.16177 676714.856862, 191759.077697 676715.406095, 191760.768681 676716.466051, 191762.092991 676717.93731, 191762.96551 676719.731393, 191763.301937 676722.059224, 191762.855564 676724.367014, 191761.682279 676726.399555, 191759.894674 676727.945846, 191757.699737 676728.827891, 191755.342392 676728.94522, 191753.077263 676728.297137)",34.910703099510286,32.18359350063218
